id,name,price,fuel,color,mileage,page_hit,page_favs,registered,CD changer,sunroof,suspension,address,year
16461903,1.6 스마트,990,가솔린,빨간색,19023,76,0,2014-09-24,no,no,no,인천,2011
16519643,1.6 U 최고급형,900,가솔린,빨간색,44000,26,0,2014-10-06,no,no,no,인천,2009
16460937,1.6 4U 코스모,880,가솔린,진주색,82000,76,0,2014-09-24,no,yes,no,경기,2009
16508122,1.6 2U 최고급형,870,가솔린,진주색,78000,76,1,2014-10-02,no,yes,no,서울,2009
16525464,1.6 2U 최고급형,750,가솔린,흰색,111003,11,0,2014-10-07,no,yes,no,대전,2009
16421767,1.6 GDI 프리미엄 에코플러스,1280,가솔린,빨간색,18000,146,0,2014-09-16,no,no,no,인천,2011
16425165,1.6 2U 최고급형,890,가솔린,진주색,54000,648,7,2014-09-17,no,yes,yes,서울,2010
16192870,1.6 2U 고급형,850,가솔린,진주색,75300,66,1,2014-10-01,no,yes,no,충남,2009
16394543,1.6 4U 코스모,770,가솔린,진주투톤,140000,238,1,2014-09-11,no,yes,no,대전,2009
16302007,1.6 2U 세이프티,1000,가솔린,진주색,67904,135,0,2014-08-20,no,yes,no,서울,2011
15972948,1.6 2U 최고급형,720,가솔린,빨간색,148000,819,0,2014-06-12,no,yes,no,경기,2008
16493831,1.6 GDI 럭셔리 스타일팩,1220,가솔린,쥐색,28000,101,0,2014-09-30,no,no,no,인천,2011
16373622,1.6 스마트,990,가솔린,진주색,35556,307,1,2014-09-04,no,no,no,경기,2011
16512741,1.6 2U 쿨,930,가솔린,빨간색,74000,28,0,2014-10-04,no,yes,no,서울,2009
16507796,1.6 4U 기본형,850,가솔린,흰색,21597,88,1,2014-10-02,no,no,no,경기,2011
16521934,1.6 2U 최고급형,950,가솔린,진주색,38087,20,0,2014-10-06,no,no,no,인천,2010
16525707,2.0 2U 고급형,900,가솔린,진주투톤(바닐라쉐이크),86000,12,0,2014-10-07,no,yes,no,충북,2008
16366276,1.6 2U 쿨,830,가솔린,진주색,98309,605,0,2014-09-06,no,yes,no,충남,2008
16227360,1.6 2U 고급형,950,가솔린,쥐색,30000,549,1,2014-08-04,no,yes,no,부산,2010
16427253,1.6 2U 최고급형,800,가솔린,진주색,104894,28,0,2014-09-17,no,no,no,경기,2009
16009055,1.6 2U 최고급형,930,가솔린,진주색,28830,326,0,2014-06-20,no,no,no,전북,2010
16407729,1.6 2U 고급형,840,가솔린,검정색,47000,102,1,2014-09-14,no,yes,no,경기,2008
16522454,1.6 2U 고급형,1080,가솔린,진주색(바닐라쉐이크색),8450,14,0,2014-10-06,no,no,no,경기,2010
16442834,1.6 2U 최고급형,790,가솔린,빨간색,89000,147,1,2014-09-23,no,yes,no,부산,2009
16529172,1.6 GDI 프리미엄 에코플러스,1050,가솔린,청색(다크그레이),48094,29,0,2014-10-08,yes,no,yes,인천,2011
16142740,1.6 2U 쿨,1050,가솔린,진주색,19140,183,1,2014-07-17,no,yes,no,경북,2009
16032052,1.6 4U 코스모,950,가솔린,흰색,60000,271,0,2014-08-29,no,yes,no,대구,2008
16498228,1.6 스마트,850,가솔린,갈대색,72554,22,0,2014-10-06,no,no,no,대구,2010
16463009,1.6 2U 최고급형,890,가솔린,은색,56000,82,1,2014-09-24,no,yes,no,서울,2008
16442748,1.6 4U 코스모,1200,가솔린,진주색(바닐라쉐이크),30000,188,0,2014-09-20,no,yes,no,대구,2011
15842463,1.6 2U 최고급형,940,가솔린,은색,47000,160,1,2014-09-21,no,yes,no,부산,2009
16389467,디젤 1.6 U 고급형,600,디젤,검정색,79000,2118,9,2014-09-10,no,no,no,충북,2008
16416795,1.6 GDI 럭셔리 스타일팩,1170,가솔린,빨간색,33000,257,0,2014-09-16,no,no,no,부산,2011
16388093,1.6 U 고급형,600,가솔린,진주색,89900,629,2,2014-09-09,no,no,no,전북,2009
16395625,1.6 2U 최고급형,750,가솔린,흰색,104497,206,0,2014-09-11,no,no,no,서울,2008
16381236,디젤 1.6 럭셔리,1320,디젤,빨간색,59000,472,1,2014-09-05,no,no,no,경기,2012
16314635,1.6 2U 최고급형,977,가솔린,흰색,90000,565,0,2014-08-22,yes,yes,no,대구,2009
15585139,1.6 스마트,990,가솔린,빨간색,49900,134,0,2014-09-07,no,no,no,경남,2011
16514479,1.6 2U 쿨,700,가솔린,검정색,91651,26,0,2014-10-05,no,no,no,인천,2008
10676906,1.6 스마트,1333,가솔린,흰색,11460,768,0,2013-12-25,no,no,no,경기,2012
16311562,1.6 GDI 프랜드 기본형,1230,가솔린,진주색,9000,319,1,2014-08-22,no,no,no,경기,2013
16371475,1.6 GDI 럭셔리 스타일팩,1049,가솔린,흰색,74000,191,0,2014-09-03,no,no,no,경기,2011
16280096,1.6 GDI 디럭스 기본형,890,가솔린,빨간색,45000,1006,1,2014-08-15,no,no,no,대구,2012
16495675,1.6 스마트,1150,가솔린,검정색,28000,73,0,2014-10-01,no,yes,no,서울,2010
16282656,1.6 2U 쿨,750,가솔린,은색,29000,1077,2,2014-08-16,no,yes,no,서울,2009
16001702,디젤 1.6 디럭스,680,디젤,은색,195000,1380,2,2014-06-18,no,no,no,경기,2011
16529508,1.6 2U 최고급형,890,가솔린,흰색,60000,5,0,2014-10-07,no,no,no,경남,2009
16435262,1.6 스마트,960,가솔린,진주색,54192,86,0,2014-09-19,no,no,no,경기,2010
16313700,1.6 2U 세이프티,920,가솔린,진주색(바닐라쉐이크),99000,113,0,2014-08-22,no,no,no,광주,2011
16401918,디젤 1.6 2U 고급형,850,디젤,쥐색,143445,292,1,2014-09-12,no,yes,no,인천,2010
16504336,1.6 GDI 럭셔리 기본형,1120,가솔린,진주색,40000,44,0,2014-10-02,no,no,no,전북,2012
15920544,1.6 스마트,970,가솔린,은색,80000,160,0,2014-06-02,no,no,no,전북,2011
16369058,1.6 스마트,880,가솔린,진주색,85814,126,0,2014-09-03,no,no,no,경남,2010
16495277,1.6 2U 고급형,789,가솔린,진주색,46000,159,0,2014-10-02,no,no,no,서울,2008
16438783,1.6 2U 세이프티,1070,가솔린,빨간색,17000,90,0,2014-09-19,no,no,no,대구,2010
16310554,1.6 GDI 디럭스 기본형,990,가솔린,진주색,36000,362,1,2014-08-22,no,no,no,경기,2011
16208081,1.6 2U 고급형,799,가솔린,빨간색,81000,322,0,2014-07-31,no,no,no,대전,2009
16451251,1.6 2U 최고급형,850,가솔린,진주색(바닐라),84700,145,0,2014-09-22,no,no,no,충북,2008
15929235,1.6 2U 쿨,1050,가솔린,진주색,49000,610,1,2014-06-03,no,yes,no,경기,2011
16489412,1.6 2U 쿨,1030,가솔린,진주색,38000,97,0,2014-09-30,no,yes,no,인천,2010
16492801,1.6 스마트,759,디젤,담녹색,170574,126,0,2014-09-30,no,no,no,서울,2010
16438270,1.6 2U 고급형,999,가솔린,흰색,50243,179,2,2014-09-19,no,no,no,경기,2010
16419127,1.6 2U 최고급형,900,가솔린,진주색(베이지),47000,57,0,2014-09-16,no,no,no,경기,2009
16291531,디젤 1.6 프리미엄,1600,디젤,진주색,29800,1994,2,2014-08-18,no,yes,no,경기,2012
16415341,1.6 U 고급형,920,가솔린,은색,27496,113,0,2014-09-15,no,no,no,경기,2010
16526243,1.6 2U 고급형,879,가솔린,은색,31948,17,0,2014-10-07,no,no,no,부산,2009
16518345,1.6 2U 고급형,970,가솔린,검정색,73029,69,1,2014-10-06,no,yes,no,부산,2010
16436255,1.6 스마트,980,가솔린,청색,43000,76,0,2014-09-19,no,no,no,경기,2011
16493190,1.6 스마트,830,가솔린,진주색,44500,84,0,2014-09-30,no,no,no,경남,2010
16201608,1.6 GDI 프리미엄 기본형,1390,가솔린,쥐색,4595,1272,1,2014-07-29,no,no,no,인천,2011
16380905,1.6 GDI 럭셔리 에코플러스,1280,가솔린,흰색,13119,252,0,2014-09-05,no,no,no,전북,2011
16325963,1.6 2U 쿨,860,가솔린,검정색,96000,952,0,2014-08-28,no,yes,no,경기,2009
16460895,1.6 2U 쿨,990,가솔린,명은색,68921,44,0,2014-09-24,no,no,no,경기,2010
16510439,1.6 4U 코스모,1090,가솔린,진주색,38556,74,0,2014-10-03,yes,yes,no,충남,2010
16460081,1.6 GDI 럭셔리 에코플러스,1190,가솔린,진주색,11183,64,0,2014-09-24,no,no,no,경기,2012
16130440,1.6 2U 쿨,859,가솔린,주황색,110000,31,0,2014-09-26,no,yes,yes,충남,2010
16481210,2.0 4U,900,가솔린,진주색(바닐라쉐이크),57000,357,4,2014-09-28,no,yes,no,서울,2009
16080097,1.6 스마트,930,가솔린,검정색,43619,422,0,2014-07-04,no,no,no,대전,2010
16492332,1.6 2U 쿨,699,가솔린,하늘색,146541,59,0,2014-09-30,no,no,no,충남,2009
16481612,1.6 2U 쿨,880,가솔린,진주색(베이지),28776,46,0,2014-09-28,no,yes,no,경기,2008
16529577,1.6 2U 최고급형,750,가솔린,진주색,74000,25,0,2014-10-07,no,no,no,인천,2008
16426265,1.6 2U 고급형,960,가솔린,진주색,24410,112,0,2014-09-17,no,no,no,강원,2010
16514653,1.6 GDI 럭셔리 에코플러스,800,가솔린,진주색,160000,31,0,2014-10-04,no,no,no,전북,2011
16135490,1.6 스마트,1070,가솔린,갈색,27200,733,0,2014-07-16,no,yes,no,서울,2011
16515802,1.6 2U 쿨,980,가솔린,은색,52000,6,0,2014-10-05,no,yes,no,경기,2009
16517852,1.6 스마트,1080,가솔린,진주색,50432,25,0,2014-10-06,no,no,no,대구,2011
16485241,1.6 4U 코스모,830,가솔린,빨간색,86000,52,0,2014-09-29,no,yes,no,경남,2010
16095654,1.6 GDI 럭셔리 스타일팩,1130,가솔린,빨간색,34400,552,1,2014-07-08,no,no,no,경기,2012
16321280,1.6 GDI 럭셔리 기본형,1090,가솔린,연두색(올리브그린),42000,457,0,2014-08-25,no,no,no,부산,2011
16182380,1.6 2U 세이프티,650,가솔린,빨간색,64492,1361,2,2014-07-25,no,no,no,경기,2009
16283182,1.6 스마트,950,가솔린,빨간색,55591,408,0,2014-08-16,no,yes,no,대구,2011
16475718,1.6 2U 고급형,820,가솔린,흰색,73800,176,1,2014-09-26,no,no,no,울산,2009
16495999,1.6 GDI 럭셔리 기본형,930,가솔린,진주색,85096,142,1,2014-10-02,no,no,no,서울,2011
16281809,1.6 U 최고급형,790,가솔린,진주색,106000,353,1,2014-08-15,no,no,no,전북,2009
16410274,1.6 2U 최고급형,650,가솔린,쥐색(하이퍼메탈),30000,404,0,2014-09-15,no,yes,no,인천,2008
16338074,1.6 2U 고급형,870,가솔린,은색,72100,156,1,2014-08-28,no,yes,no,인천,2009
16530653,1.6 GDI 럭셔리 스타일팩,1220,가솔린,진주색,40200,3,0,2014-10-08,no,no,no,서울,2012
15549465,1.6 스마트,870,가솔린,쥐색,39000,468,2,2014-04-25,no,no,no,서울,2010
16367111,1.6 4U 코스모,850,가솔린,흰색(베이지색),34864,155,0,2014-09-03,no,no,no,인천,2009
16481913,1.6 2U 세이프티,970,가솔린,진주색,33815,119,0,2014-09-28,no,yes,no,경기,2010
16487172,1.6 U 고급형,540,가솔린,은색,33735,420,4,2014-09-29,no,no,no,대구,2008
16526070,1.6 2U 고급형,700,가솔린,진주색,50662,39,0,2014-10-07,no,no,no,경기,2010
16442639,1.6 2U 쿨,860,가솔린,은색,71377,122,0,2014-09-20,no,yes,no,전북,2008
16138541,1.6 2U 세이프티,920,가솔린,은색,84800,64,0,2014-07-16,no,yes,no,인천,2010
16413847,1.6 GDI 럭셔리 기본형,1160,가솔린,진주색,22000,152,0,2014-09-15,no,no,no,경기,2011
16511368,1.6 4U 코스모,1080,가솔린,진주색,16000,58,0,2014-10-03,no,yes,no,부산,2009
16153437,1.6 2U 최고급형,1170,가솔린,진주색,16000,49,1,2014-09-23,no,no,no,서울,2011
16172453,1.6 2U 고급형,860,가솔린,진주색,74000,192,0,2014-07-23,no,yes,no,충남,2009
16325368,1.6 2U 세이프티,990,가솔린,하늘색,42000,540,2,2014-08-25,no,no,no,울산,2011
16459419,디젤 1.6 2U 최고급형,1020,디젤,은색,101000,201,0,2014-09-24,no,yes,yes,경기,2011
16475661,1.6 스마트,720,가솔린,진주색,35684,220,1,2014-09-26,no,yes,no,서울,2010
16398016,1.6 GDI 럭셔리 기본형,1220,가솔린,진주색,29000,120,0,2014-09-12,no,no,no,전북,2012
16251570,1.6 2U 세이프티,820,가솔린,은색,100000,345,1,2014-08-09,no,no,no,충북,2009
16338211,1.6 GDI 럭셔리 에코플러스,1060,가솔린,진주색,63693,387,2,2014-08-28,no,no,no,경기,2012
16479461,1.6 2U 최고급형,870,가솔린,은색,65370,18,0,2014-10-07,no,yes,no,인천,2009
16360926,1.6 2U 최고급형,900,가솔린,빨간색,45000,135,0,2014-09-01,no,yes,no,경기,2010
16379663,1.6 U 고급형,799,가솔린,흰색(베이지),107175,483,1,2014-09-05,no,no,no,충남,2009
16325415,1.6 2U 쿨,1130,가솔린,진주색,48600,201,0,2014-08-25,no,yes,no,서울,2011
16273588,디젤 1.6 U 최고급형,870,디젤,검정색,88487,2453,7,2014-08-19,no,no,no,충청남도,2009
16492585,1.6 2U 고급형,720,가솔린,진주색,85000,74,0,2014-09-30,no,no,no,경기,2010
16504636,디젤 1.6 2U 고급형,999,디젤,은색,81000,77,0,2014-10-02,no,yes,no,대전,2009
16504368,1.6 스마트,870,가솔린,은색,100000,26,0,2014-10-02,no,no,no,부산,2011
16486653,1.6 2U 쿨,930,가솔린,빨간색,74341,21,0,2014-10-04,no,yes,no,서울,2009
16506197,1.6 GDI 럭셔리 기본형,1090,가솔린,흰색,40000,20,0,2014-10-02,no,no,no,전북,2011
16383486,1.6 2U 고급형,720,가솔린,진주색,60144,593,0,2014-09-06,no,no,no,서울,2009
16482684,디젤 1.6 U 고급형,1130,디젤,빨간색,25000,108,1,2014-09-28,no,no,no,경기,2011
16073960,디젤 1.6 스마트,1199,디젤,진주색,57032,371,0,2014-09-10,no,no,no,경기,2011
16359046,1.6 GDI 럭셔리 기본형,1320,가솔린,갈색,10000,505,2,2014-09-04,no,yes,no,서울,2012
16288067,1.6 2U 쿨,990,가솔린,진주색,92145,412,1,2014-08-18,no,yes,no,광주,2011
16499517,1.6 4U 코스모,1100,가솔린,은색,26204,14,0,2014-10-01,no,yes,no,경기,2009
16439737,2.0 4U,990,가솔린,검정색,60596,291,0,2014-09-19,no,yes,no,경기,2009
16075401,1.6 4U 코스모,1040,가솔린,쥐색,62000,1525,0,2014-07-03,no,yes,no,경기,2010
16491020,1.6 2U 세이프티,900,가솔린,진주색,87000,78,1,2014-09-30,no,no,no,부산,2010
16332157,1.6 스마트,650,가솔린,하늘색,175379,492,3,2014-08-27,no,no,no,경기,2010
16481469,1.6 2U 세이프티,1060,가솔린,쥐색(다크그레이),47000,75,0,2014-09-28,no,no,no,전북,2011
16509456,1.6 2U 쿨,1100,가솔린,빨간색,57000,9,0,2014-10-03,no,yes,no,인천,2010
16458025,1.6 U 고급형,800,가솔린,청색,61800,267,0,2014-09-23,no,no,no,서울,2009
16239614,1.6 GDI 럭셔리 기본형,790,가솔린,진주색,128771,499,0,2014-08-06,no,no,no,경기,2011
16525320,1.6 GDI 럭셔리 에코플러스,1160,가솔린,쥐색,40000,18,0,2014-10-08,no,no,no,서울,2011
16530499,1.6 2U 최고급형,890,가솔린,검정색,50000,13,0,2014-10-08,no,yes,no,인천,2010
16489687,1.6 2U 세이프티,840,가솔린,기타,81143,40,0,2014-10-07,no,no,no,인천,2009
16062876,1.6 GDI 럭셔리 기본형,1180,가솔린,검정색,32949,468,0,2014-09-04,no,no,no,인천,2012
16461821,디젤 1.6 디럭스,630,디젤,은색,164000,343,0,2014-09-24,no,no,no,경기,2010
16514975,1.6 2U 세이프티,970,가솔린,하늘색(스카이블루),50000,61,0,2014-10-04,yes,no,yes,서울,2011
16495285,1.6 2U 세이프티,1150,가솔린,진주색,50000,42,0,2014-09-30,no,no,no,경북,2011
16431989,1.6 2U 최고급형,890,가솔린,진주색,19000,58,0,2014-09-22,no,no,no,인천,2009
16534444,1.6 2U 최고급형,820,가솔린,진주색,93000,2,0,2014-10-08,no,yes,no,대구,2008
16355938,1.6 2U 최고급형,1100,가솔린,진주색,33361,14,0,2014-10-07,no,no,yes,경기,2011
16474352,1.6 2U 최고급형,770,가솔린,진주색(베이지),83713,66,0,2014-09-26,no,yes,no,경기,2009
15942691,1.6 2U 세이프티,1120,가솔린,진주색,10090,192,0,2014-08-09,no,no,no,경기,2011
15842806,1.6 2U 세이프티,1170,가솔린,은색,40000,121,0,2014-08-30,no,no,no,경기,2011
16502604,1.6 스마트,860,가솔린,진주색,77786,44,0,2014-10-02,no,no,no,인천,2011
16449963,디젤 1.6 럭셔리,1270,디젤,은색,15000,482,1,2014-09-22,no,no,no,경기,2012
16376016,디젤 1.6 U 고급형,1230,디젤,진주색,30000,426,0,2014-09-04,no,no,no,대구,2011
16105254,1.6 2U 쿨,930,가솔린,빨간색,76491,118,0,2014-09-15,no,no,no,경기,2011
16475562,1.6 스마트,720,가솔린,진주색(바닐라쉐이크),35000,122,0,2014-09-30,no,no,no,서울,2010
16277950,1.6 2U 쿨,990,가솔린,진주색,73000,15,0,2014-08-14,no,no,no,경기,2010
16527449,1.6 GDI 럭셔리 스타일팩,1220,가솔린,진주색,40000,11,0,2014-10-07,no,no,no,서울,2012
16410132,1.6 2U 세이프티,790,가솔린,진주색,33640,302,3,2014-09-15,no,no,no,경기,2011
16046613,1.6 스마트,840,가솔린,진주색,103360,1235,0,2014-06-28,no,no,no,경기,2010
16407666,1.6 U 고급형,700,가솔린,쥐색,54000,502,2,2014-09-14,no,no,no,충남,2009
16456348,1.6 2U 최고급형,880,가솔린,진주색(밀크베이지),39000,151,3,2014-09-23,no,yes,no,서울,2009
16353065,디젤 1.6 럭셔리,1470,디젤,은색(은빛실버),26927,952,1,2014-08-30,no,no,no,대구,2012
16193956,1.6 2U 고급형,690,가솔린,빨간색,80091,889,3,2014-07-28,no,no,no,대전,2009
16443847,1.6 GDI 디럭스 에코플러스,930,가솔린,쥐색,66823,138,0,2014-09-20,no,no,no,경기,2012
16430000,1.6 2U 고급형,970,가솔린,빨간색,50000,125,0,2014-09-18,no,no,no,부산,2011
16292808,1.6 2U 고급형,920,가솔린,진주색(밀키베이지),53850,429,1,2014-08-18,no,no,no,대구,2009
16287977,디젤 1.6 스마트,870,디젤,쥐색,123162,530,0,2014-08-18,no,no,no,경기,2011
16301552,1.6 2U 고급형,850,가솔린,흰색,85000,99,0,2014-08-20,no,yes,no,경남,2009
16173069,디젤 1.6 U 고급형,770,디젤,흰색,151781,735,0,2014-07-23,no,no,no,경기,2011
16500259,1.6 2U 고급형,1130,가솔린,진주색,33000,58,0,2014-10-01,no,no,no,부산,2011
16509659,1.6 2U 최고급형,760,가솔린,쥐색,126051,63,0,2014-10-03,no,yes,no,인천,2010
16458023,1.6 GDI 럭셔리 에코플러스,1450,가솔린,진주색,12137,99,1,2014-09-26,no,yes,no,서울,2011
16122018,1.6 GDI 프리미엄 에코플러스,1250,가솔린,진주색,71099,1635,1,2014-07-13,no,yes,no,경기,2012
13277302,1.6 2U 고급형,690,가솔린,빨간색,87172,620,1,2013-12-09,no,yes,no,경기,2009
16531166,1.6 2U 최고급형,950,가솔린,빨간색,43197,2,0,2014-10-08,no,no,no,대전,2009
